match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth,state_diff,last_winner,momentum_shift,unf_err_diff,net_pt_won_diff,double_fault_diff,ace_diff,winner_diff,points_won_diff,good_point,bad_point,contin_point,momentum_shift_pred
2022-wimbledon-1101,0:00:00,1,0,0,0,1,0,1,2,1,193,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,120,0,0,1,1,0,0,18.23,22.456,8,C,NCTL,D,0,0,0,1,0,0,0,0,-1,0,1,0,-0.81446743
2022-wimbledon-1101,0:00:28,1,0,0,0,1,0,2,1,1,191,1,1,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,119,0,0,1,1,0,0,0.711,0.466,1,W,CTL,,0,2,1.2,0,0,0,0,1,0,1,0,0,0.49959627
2022-wimbledon-1101,0:00:48,1,0,0,0,1,0,3,1,1,194,2,1,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,121,0,0,1,1,0,0,2.383,3.177,1,C,NCTL,ND,0,1,0.26,0,0,0,0,0,1,0,1,1,-0.4628946
2022-wimbledon-1101,0:01:08,1,0,0,0,1,0,4,1,1,170,3,1,8,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,106,0,0,1,2,0,0,14.06,17.05,7,C,NCTL,ND,0,1,0.26,-1,0,0,0,0,2,0,0,1,0.23031479
2022-wimbledon-1101,0:01:45,1,0,0,0,1,0,5,2,1,144,3,2,8,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21010,90,0,0,1,2,0,F,19.715,32.476,6,W,NCTL,ND,0,1,-0.34,0,0,0,0,-1,1,-1,0,0,-0.33061945
2022-wimbledon-1101,0:02:51,1,0,0,0,1,0,6,2,1,183,3,3,6,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,114,0,0,1,1,0,0,14.148,14.216,6,C,NCTL,D,0,2,0,1,0,0,0,0,0,0,0,-1,-0.02848465
2022-wimbledon-1101,0:03:18,1,0,0,0,1,0,7,1,1,193,4,3,10,5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,120,0,0,1,1,0,0,0.777,0.463,1,C,CTL,,0,2,1.46,0,0,0,0,1,1,1,0,0,0.628131
2022-wimbledon-1101,0:03:37,1,1,0,0,1,1,8,1,1,180,0,0,16,5,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13002,112,0,0,2,1,0,0,0.761,0.52,1,C,CTL,,0,1,1.2,0,0,0,0,1,0,1,0,1,0.55302995
2022-wimbledon-1101,0:04:28,1,1,0,0,2,0,9,2,2,0,0,1,16,9,5,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,2,2,0,0,3.494,2.378,1,C,NCTL,,2,0,0.6,0,0,0,0,-1,-1,-1,0,0,0.43640438
2022-wimbledon-1101,0:05:01,1,1,0,0,2,0,10,1,2,0,1,1,17,5,6,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,0,0,0,,,,2,2,1.45,-1,0,-1,0,0,0,0,-1,0,1.267302
2022-wimbledon-1101,0:05:34,1,1,0,0,2,0,11,1,2,143,2,1,18,3,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,89,0,0,2,2,0,0,26.118,20.318,8,BC,NCTL,ND,2,1,0.86,-1,0,0,0,0,1,0,0,1,0.8788448
2022-wimbledon-1101,0:06:21,1,1,0,0,2,0,12,2,2,185,2,2,16,4,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,115,0,0,2,1,0,0,47.315,40.12,15,C,NCTL,ND,2,1,0.6,1,0,0,0,0,0,0,0,0,0.62154746
2022-wimbledon-1101,0:07:04,1,1,0,0,2,0,13,2,2,197,2,3,15,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12030,123,0,0,2,1,0,0,3.054,2.493,1,C,NCTL,ND,2,2,0.34,0,0,0,0,0,-1,0,-1,-1,1.1963015
2022-wimbledon-1101,0:07:25,1,1,0,0,2,0,14,1,2,138,3,3,16,4,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,86,0,0,2,2,0,0,8.382,6.404,4,BW,NCTL,ND,2,2,0.6,-1,0,0,0,0,0,0,0,0,0.62154746
2022-wimbledon-1101,0:08:03,1,1,0,0,2,0,15,2,2,194,3,4,15,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12030,121,0,0,2,1,0,0,2.976,3.301,1,B,NCTL,D,2,1,0.34,0,0,0,0,0,-1,0,0,0,0.4344405
2022-wimbledon-1101,0:08:26,1,1,1,0,2,2,16,2,2,199,0,0,15,12,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23002,124,0,0,1,1,0,0,0.714,0.62,1,W,CTL,,2,2,-0.6,0,0,0,0,-1,0,-1,0,-1,0.006931247
2022-wimbledon-1101,0:08:54,1,1,1,0,3,0,17,1,1,191,1,0,19,12,9,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,119,0,0,1,1,0,0,0.584,0.522,1,C,NCTL,,0,0,0,0,0,0,0,1,1,1,0,0,0.628131
2022-wimbledon-1101,0:09:09,1,1,1,0,3,0,18,2,1,144,1,1,17,13,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,90,0,0,1,2,0,0,11.277,12.082,4,B,NCTL,ND,0,1,0,1,0,0,0,0,0,0,0,0,0.052831363
2022-wimbledon-1101,0:09:42,1,1,1,0,3,0,19,2,1,143,1,2,15,14,9,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,89,0,0,1,2,0,0,18.245,19.983,8,BC,NCTL,ND,0,2,-0.26,1,0,0,0,0,-1,0,0,-1,-0.29140094
2022-wimbledon-1101,0:10:24,1,1,1,0,3,0,20,2,1,178,1,3,15,17,9,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21010,111,0,0,1,2,0,F,10.272,8.805,4,BC,CTL,D,0,2,-0.86,0,0,0,0,-1,-2,-1,0,-1,-0.8098652
2022-wimbledon-1101,0:11:05,1,1,2,0,3,2,21,2,1,151,0,0,13,25,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,21011,94,0,1,2,2,0,F,8.15,10.884,4,B,NCTL,D,0,2,-0.6,0,0,0,0,-1,0,-1,0,-1,-0.6320652
2022-wimbledon-1101,0:12:52,1,1,2,0,4,0,22,2,2,193,0,1,13,29,9,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23000,120,0,0,2,1,0,0,0.399,0.65,1,C,NCTL,,-2,0,-0.6,0,0,0,0,-1,-1,-1,-1,0,-0.52729905
2022-wimbledon-1101,0:13:08,1,1,2,0,4,0,23,2,2,196,0,2,13,32,9,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21010,122,0,0,2,1,0,F,8.586,8.36,3,C,CTL,ND,-2,2,-1.46,0,0,0,0,-1,-2,-1,0,-1,-1.2355994
2022-wimbledon-1101,0:13:28,1,1,2,0,4,0,24,2,2,177,0,3,12,34,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,110,0,0,2,1,0,0,3.771,3.371,1,BW,NCTL,D,-2,2,-0.86,0,0,0,0,0,-3,0,1,-1,-1.6923572
2022-wimbledon-1101,0:13:44,1,1,2,0,4,0,25,1,2,183,1,3,13,32,10,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,114,0,0,2,1,0,0,10.14,10.691,4,C,NCTL,D,-2,2,-0.86,-1,0,0,0,0,-2,0,0,0,-0.81982917
2022-wimbledon-1101,0:14:08,1,1,3,0,4,2,26,2,2,181,0,0,12,36,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11032,113,0,0,1,1,0,0,4.891,2.984,1,W,NCTL,D,-2,1,-0.6,0,0,0,0,0,0,0,0,0,-0.71054375
2022-wimbledon-1101,0:14:37,1,1,3,0,5,0,27,2,1,168,0,1,12,39,10,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21010,105,0,0,1,2,0,F,26.45,28.255,8,C,NCTL,ND,-2,0,-0.6,0,-1,0,0,-1,-1,-2,0,0,-1.5982399
2022-wimbledon-1101,0:15:19,1,1,3,0,5,0,28,1,1,164,1,1,14,38,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,102,0,0,1,2,0,0,2.432,3.68,1,BC,NCTL,ND,-2,2,-0.6,0,0,0,0,0,0,0,0,0,-0.71054375
2022-wimbledon-1101,0:15:50,1,1,3,0,5,0,29,1,1,148,2,1,16,37,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,92,0,0,1,2,0,0,19.708,20.217,5,B,NCTL,ND,-2,1,-0.34,0,0,0,0,0,1,0,0,1,-0.31708005
2022-wimbledon-1101,0:16:29,1,1,3,0,5,0,30,2,1,0,2,2,12,38,12,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,3.929,6.566,0,C,CTL,ND,-2,1,-1.45,1,0,1,0,0,0,0,1,0,-1.1677942
2022-wimbledon-1101,0:17:01,1,1,3,0,5,0,31,1,1,175,3,2,15,38,13,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,12010,109,0,0,1,1,0,B,7.757,14.425,3,W,CTL,ND,-2,2,0.86,0,1,0,0,1,1,2,1,0,-0.7350457
2022-wimbledon-1101,0:17:26,1,2,3,0,5,1,32,1,1,181,0,0,21,38,14,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13002,113,0,0,2,1,0,0,0.775,0.542,1,C,CTL,,-2,1,0.6,0,0,0,0,1,0,1,0,1,-0.04631519
2022-wimbledon-1101,0:19:17,1,2,3,0,6,0,33,2,2,154,0,1,20,40,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,96,0,0,2,1,0,0,5.127,3.371,1,W,CTL,ND,-2,0,-0.6,0,0,0,0,0,-1,0,1,0,-1.6527845
2022-wimbledon-1101,0:19:34,1,2,3,0,6,0,34,1,2,194,1,1,21,38,15,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,121,0,0,2,1,0,0,29.505,22.291,8,BW,NCTL,ND,-2,2,-0.6,-1,0,0,0,0,0,0,0,0,-0.71054375
2022-wimbledon-1101,0:20:07,1,2,3,0,6,0,35,1,2,149,2,1,23,37,16,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21030,93,0,0,2,2,0,0,65.443,53.199,16,BC,NCTL,ND,-2,1,0.26,0,1,0,0,0,1,1,0,1,0.2561534
2022-wimbledon-1101,0:21:07,1,2,3,0,6,0,36,2,2,185,2,2,22,39,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,115,0,0,2,1,0,0,5.633,4.827,1,C,CTL,D,-2,1,-0.6,0,0,0,0,0,0,0,0,0,-0.71054375
2022-wimbledon-1101,0:21:30,1,2,3,0,6,0,37,1,2,159,3,2,24,38,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,99,0,0,2,1,0,0,20.847,13.928,4,W,CTL,D,-2,2,-0.34,0,0,0,0,0,1,0,-1,0,0.22716814
2022-wimbledon-1101,0:22:00,1,3,3,0,6,1,38,1,2,148,0,0,29,34,18,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,22021,92,1,0,1,2,0,0,34.123,43.272,12,BC,NCTL,ND,-2,1,-0.6,-1,0,0,0,0,0,0,0,1,-0.62824327
2022-wimbledon-1101,0:23:03,1,3,3,0,7,0,39,1,1,167,1,0,31,33,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,104,0,0,1,1,0,0,8.426,15.954,3,W,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0.14592811
2022-wimbledon-1101,0:23:26,1,3,3,0,7,0,40,1,1,143,2,0,33,32,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,89,0,0,1,2,0,0,19.829,26.014,5,BC,NCTL,ND,0,1,0.26,0,0,0,0,0,2,0,0,1,0.23031479
2022-wimbledon-1101,0:24:11,1,3,3,0,7,0,41,1,1,196,3,0,35,31,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,122,0,0,1,1,0,0,38.612,40.372,11,C,NCTL,D,0,1,0.26,0,0,0,0,0,3,0,0,1,0.23229347
2022-wimbledon-1101,0:25:00,1,4,3,0,7,1,42,1,1,194,0,0,40,31,22,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11412,121,0,0,2,1,0,F,19.635,15.888,5,BW,NCTL,,0,1,1.2,0,1,0,0,1,0,2,-1,1,1.6786811
2022-wimbledon-1101,0:26:47,1,4,3,0,8,0,43,1,2,149,1,0,42,30,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,93,0,0,2,2,0,0,8.451,8.035,2,BC,NCTL,D,2,0,0.6,0,0,0,0,0,1,0,0,0,0.8127984
2022-wimbledon-1101,0:27:20,1,4,3,0,8,0,44,2,2,189,1,1,41,32,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,118,0,0,2,1,0,0,5.161,5.635,1,C,NCTL,D,2,1,0.6,0,0,0,0,0,0,0,0,0,0.62154746
2022-wimbledon-1101,0:27:41,1,4,3,0,8,0,45,1,2,157,2,1,44,32,24,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,98,0,0,2,2,0,F,12.904,11.455,4,BW,NCTL,ND,2,2,1.46,0,0,0,0,1,1,1,0,0,1.2657542
2022-wimbledon-1101,0:28:20,1,4,3,0,8,0,46,2,2,165,2,2,43,34,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12030,103,0,0,2,2,0,0,3.739,3.827,1,W,CTL,D,2,1,0.6,0,0,0,0,0,0,0,0,0,0.62154746
2022-wimbledon-1101,0:28:55,1,4,3,0,8,0,47,1,2,196,3,2,45,33,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,122,0,0,2,1,0,0,8.721,8.251,2,C,NCTL,D,2,2,0.86,0,0,0,0,0,1,0,-1,0,1.5908952
2022-wimbledon-1101,0:29:21,1,5,3,0,8,1,48,1,2,149,0,0,50,29,26,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,22021,93,1,0,1,2,0,0,64.144,68.211,22,B,NCTL,ND,2,1,0.6,-1,0,0,0,0,0,0,0,1,0.65349734
2022-wimbledon-1101,0:30:56,1,5,3,0,9,0,49,1,1,149,1,0,52,28,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,93,0,0,1,2,0,0,9.117,8.796,1,BC,NCTL,D,2,0,0.6,0,0,0,0,0,1,0,-1,0,1.5908952
2022-wimbledon-1101,0:31:43,1,5,3,0,9,0,50,2,1,183,1,1,51,30,27,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12030,114,0,0,1,2,0,0,10.734,14.224,2,BC,NCTL,D,2,1,0,0,-1,0,0,0,0,-1,0,0,0.15022424
2022-wimbledon-1101,0:32:37,1,5,3,0,9,0,51,1,1,175,2,1,53,29,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,109,0,0,1,1,0,0,0.954,0.393,1,W,CTL,,2,2,0.86,0,0,0,0,0,1,0,-1,0,1.5908952
2022-wimbledon-1101,0:32:56,1,5,3,0,9,0,52,1,1,141,3,1,55,28,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,88,0,0,1,2,0,0,4.311,4.021,1,B,NCTL,ND,2,1,0.86,0,0,0,0,0,2,0,0,1,0.83831626
2022-wimbledon-1101,0:33:26,1,6,3,1,9,1,53,1,1,196,0,0,62,24,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22033,122,0,0,2,1,0,0,11.282,10.926,3,C,NCTL,ND,2,1,0.6,0,0,0,0,0,0,0,0,1,0.65349734
2022-wimbledon-1101,0:35:45,2,0,0,0,1,0,54,2,2,152,0,1,61,26,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,95,0,0,2,2,0,0,3.622,2.464,1,BC,NCTL,ND,3,0,0.9,0,0,0,0,0,-1,0,0,0,0.74567723
2022-wimbledon-1101,0:36:17,2,0,0,0,1,0,55,2,2,177,0,2,61,30,30,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23000,110,0,0,2,1,0,0,0.632,0.716,1,W,CTL,,3,2,-0.56,0,0,0,0,-1,-2,-1,0,-1,0.13713714
2022-wimbledon-1101,0:36:47,2,0,0,0,1,0,56,2,2,189,0,3,61,33,30,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21010,118,0,0,2,1,0,F,15.611,9.125,3,C,NCTL,ND,3,2,0.04,0,0,0,0,-1,-3,-1,0,-1,0.08644773
2022-wimbledon-1101,0:37:14,2,0,0,0,1,0,57,1,2,135,1,3,64,33,31,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11010,84,0,0,2,2,0,F,20.814,20.393,4,BW,NCTL,ND,3,2,1.84,0,1,0,0,1,-2,2,1,0,1.0206592
2022-wimbledon-1101,0:37:58,2,0,1,0,1,2,58,2,2,196,0,0,62,36,31,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12022,122,0,0,1,1,0,0,10.153,8.256,3,C,NCTL,ND,3,1,0.9,1,0,0,0,0,0,0,0,0,0.84473604
2022-wimbledon-1101,0:42:28,2,0,1,0,2,0,59,2,1,138,0,1,60,37,31,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,86,0,0,1,2,0,0,20.789,22.511,6,BC,NCTL,D,1,0,0.3,1,0,0,0,0,-1,0,0,0,0.15532883
2022-wimbledon-1101,0:43:12,2,0,1,0,2,0,60,1,1,175,1,1,62,36,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,109,0,0,1,1,0,0,7.534,7.578,1,C,NCTL,ND,1,2,0.3,0,0,0,0,0,0,0,0,0,0.3476329
2022-wimbledon-1101,0:43:35,2,0,1,0,2,0,61,1,1,162,2,1,64,35,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,101,0,0,1,1,0,0,2.439,2.91,1,W,CTL,D,1,1,0.56,0,0,0,0,0,1,0,0,1,0.5475463
2022-wimbledon-1101,0:43:53,2,0,1,0,2,0,62,1,1,144,3,1,65,33,34,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,90,0,0,1,2,0,0,0,0,7,,,,1,1,0.56,-1,0,0,0,0,2,0,0,1,0.49774867
2022-wimbledon-1101,0:44:40,2,1,1,0,2,1,63,1,1,168,0,0,69,32,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21032,105,0,0,2,1,0,0,2.688,4.282,1,W,CTL,ND,1,1,0.3,0,0,0,0,0,0,0,-1,1,0.9267302
2022-wimbledon-1101,0:45:24,2,1,1,0,3,0,64,1,2,168,1,0,70,30,36,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,105,0,0,2,1,0,0,18.067,15.541,2,BW,NCTL,ND,3,0,0.9,-1,0,0,0,0,1,0,0,0,1.077508
2022-wimbledon-1101,0:45:51,2,1,1,0,3,0,65,2,2,181,1,1,68,31,36,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,113,0,0,2,1,0,0,12.407,9.82,3,C,NCTL,ND,3,1,0.9,1,0,0,0,0,0,0,0,0,0.84473604
2022-wimbledon-1101,0:46:14,2,1,1,0,3,0,66,2,2,197,1,2,67,33,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12030,123,0,0,2,1,0,0,4.787,4.056,1,C,NCTL,D,3,2,0.64,0,0,0,0,0,-1,0,0,-1,0.6308375
